,created_at,hours,full_text
943,2020-11-01 16:38:11+00:00,16.636388888888888,"Saw a Christmas tree up in the neighborhood BEFORE Halloween.  Normally I’d bust someone’s chops about it, but you know what? Do what makes you happy. Especially this year. Keep it up till Valentine’s Day if you want. No rules anymore"
944,2020-11-01 15:07:56+00:00,15.132222222222223,@MelissaVanderh7 Hi Melissa! Happy to help. DMing you now
945,2020-11-01 00:05:50+00:00,0.09722222222222221,"We just made **96,000** get-out-the-vote calls to South Texas TONIGHT, the Saturday before the election.

Happy Halloween, GOP! 👻 https://t.co/zMUtCxaudl"
946,2020-10-31 21:25:47+00:00,21.429722222222225,"RT @IlhanMN: Thanks but no thanks. 

Even though, unlike you and your family, I pass security clearance.

And my appointment would mean an…"
947,2020-10-31 16:46:07+00:00,16.76861111111111,"@NelStamp By being brilliant, of course!"
948,2020-10-31 16:17:27+00:00,16.290833333333335,"I spent years working w/ Texas youth and meeting organizers who have been building the groundwork for YEARS to turn Texas blue.

It’s going to happen. The question is: can make it happen this year?

I think so - w/ work. Join me and @sunrisemvmt for a South TX phonebank tonight: https://t.co/bSPXmUsZxh"
949,2020-10-31 15:57:14+00:00,15.953888888888889,"I spent years working w/ Texas youth and meeting organizers who have been building the groundwork for YEARS to turn Texas blue.

It’s going to happen. The question is: can make it happen this year?

I think so- with work. Join me and @sunrisemvmt for a South TX phonebank tonight: https://t.co/2PXFFMFqqG"
950,2020-10-31 15:47:09+00:00,15.785833333333333,You heard the woman! Get in the Sienna and bring snacks! https://t.co/BTkOng7YD1
951,2020-10-31 15:21:36+00:00,15.36,"This is on top of increased need for mental healthcare for all. 

We must make serious investments in our mental health infrastructure across the board, and frontline workers deserve to have specialized care available to them.

We thank them by getting them what they need."
952,2020-10-31 15:16:09+00:00,15.269166666666667,"This has all the conditions of a collective trauma, incl PTSD risk for 1000s of workers.

Many of our hospital workers can barely speak about the trauma of 1st COVID spike.

Same for home healthcare aides, who opened doors visiting patients not knowing if they’d be alive or not."
953,2020-10-31 15:11:05+00:00,15.184722222222222,"It’s not normal for people to handle this much human loss.

We must make serious, long term investments in specialized mental health support for our frontline workers confronting the human toll of COVID day in &amp; day out.

Healthcare is a right, and that includes mental health. https://t.co/D8qnbnfL45"
954,2020-10-31 01:00:51+00:00,1.0141666666666667,".@LindseyGrahamSC I’m not sure you believe in *anything* except preserving yourself. &amp; let’s not get started on your climate denial.

I’ve seen a lot of spinelessness in DC, but you’re at the top when it comes to folding on your own values like a wet napkin.

SC deserves better. https://t.co/daiXUObkTX"
955,2020-10-31 00:38:42+00:00,0.645,We love you tío 💜 https://t.co/6yJZ8PSZ7f
956,2020-10-30 22:06:47+00:00,22.113055555555558,RT @IlhanMN: Squad Victory Fund Digital GOTV Rally https://t.co/dFVhbqeKF1
957,2020-10-30 17:20:17+00:00,17.338055555555556,"Tonight! 

https://t.co/SpG8A37EQP https://t.co/4XyarSyltN"
958,2020-10-30 16:34:37+00:00,16.576944444444443,RT @nowthisnews: ‘Are we going to allow our fear to paralyze us and to make us give in? Or are we gonna turn our fear into fuel?’ — @AOC in…
959,2020-10-30 15:27:59+00:00,15.466388888888888,"RT @sunrisemvmt: Exxon doesn’t care about workers and they never will.

Republicans say the #GreenNewDeal is a job killer but fossil fuel w…"
960,2020-10-30 15:11:18+00:00,15.188333333333334,RT @JamaalBowmanNY: 🤦🏾‍♂️ https://t.co/QknufdTA5l
961,2020-10-30 14:14:50+00:00,14.247222222222222,@WaywardWinifred Ok chill 🤣
962,2020-10-30 14:13:12+00:00,14.22,"RT @voxdotcom: EXCLUSIVE:

@RashidaTlaib and @AOC are proposing a new bill that would foster the creation of public banks across the countr…"
963,2020-10-30 03:08:46+00:00,3.1461111111111113,Minnesota 🚨⬇️ https://t.co/FfPPNwcD5d
964,2020-10-29 21:08:39+00:00,21.144166666666667,"The whole country is desperate for a second stimulus, but Republicans fled the Senate the moment they got their anti-everybody justice confirmed. 

Meanwhile our team is helping families pick up the pieces from federal neglect.

It’s criminal and cruel. https://t.co/WkI14Vpgtt"
965,2020-10-29 20:31:33+00:00,20.52583333333333,@h3h3productions 💯
966,2020-10-29 20:25:11+00:00,20.419722222222223,"@jahimes Thank you, Jim! ☺️"
967,2020-10-29 19:08:49+00:00,19.146944444444443,"RT @AOC: The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Republican strategy of “let’s willfu…"
968,2020-10-29 18:52:05+00:00,18.868055555555557,"Republicans are Very Mad (again) about my appearance. This time they’re mad that I look good in borrowed clothes (again).

Listen, if Republicans want pointers on looking your best, I’m happy to share.

Tip #1: Drink water and don’t be racist"
969,2020-10-29 17:57:49+00:00,17.96361111111111,"The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Republican strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.”

GOP, get yourselves together. It’s sad."
970,2020-10-29 17:45:29+00:00,17.758055555555554,"(&amp; I don’t know if you’ve been in a photoshoot Laura, but you don’t keep the clothes.)"
971,2020-10-29 17:45:20+00:00,17.755555555555556,"💯% worth it, would do again https://t.co/0crlR7eXWT"
972,2020-10-28 22:42:59+00:00,22.71638888888889,"Today I stopped by our beloved community health center Plaza Del Sol (@Urbanhealthplan) to get my flu shot!

How do flu shots help COVID response? 🦠

Lower flu cases ➡️ fewer flu-related hospitalizations ➡️ more free beds for COVID treatment.

If you can, get your flu shot! https://t.co/rgFIn4y1yC"
973,2020-10-28 22:08:15+00:00,22.1375,"Medicare for All.
A Green New Deal.
Federal Jobs Guarantee.

A better world is possible. We just need to choose (and fight for) it. https://t.co/2AXF9qTQf5"
974,2020-10-28 21:56:12+00:00,21.936666666666667,"RT @JamaalBowmanNY: SO @RZA INTERVIEWED ME.

2020 IS TEMPORARY BUT WU TANG IS FOREVER.

https://t.co/Zq8YhbUcwj"
975,2020-10-28 20:23:27+00:00,20.390833333333333,"Bronx energy is a renewable resource, excellent for phasing out fossil-fueled attitudes in the workplace 🌎🙅🏽‍♀️✨ https://t.co/lsIb7Yk9vv"
976,2020-10-28 19:54:10+00:00,19.902777777777775,@meenaharris 😊
977,2020-10-28 18:15:36+00:00,18.26,@JamaalBowmanNY @RZA Legendary 🔥
978,2020-10-28 17:29:43+00:00,17.49527777777778,"I try not to curse in public, but... 🤷🏽‍♀️ https://t.co/4aqmxSff60"
979,2020-10-28 15:33:42+00:00,15.561666666666667,"It was impt to me in this piece that as many people working on it as possible repped BIPOC, women, LGBT+ &amp; working class experiences.

It happened:
📝 @michelleruiz
📸 @Tyler_Mitchell_
👗 @walesbonner, #ChristopherJohnRogers, @LoeweOfficial

TY @VanityFair
https://t.co/YIZxRaQxzJ https://t.co/5DWaIVGJe2"
980,2020-10-28 14:30:35+00:00,14.509722222222223,RT @the_vello: This from @AOC is the truth. https://t.co/Kb5S1Ndr5O
981,2020-10-28 13:14:52+00:00,13.247777777777777,"RT @VanityFair: Presenting our December cover star: Rep. Alexandria Ocasio-Cortez! Two elections in, the congresswoman is still fighting th…"
982,2020-10-28 00:10:42+00:00,0.17833333333333332,"Courage is what you see when you play the tape back - because in the moment, it just feels like doing what you believe is right.

Thank you @sunrisemvmt &amp; @sunrisemvmtnyc for this. It’s truly an honor to work alongside you all. https://t.co/UbcLGkQ9sF"
983,2020-10-28 00:03:00+00:00,0.05,"RT @sunrisemvmt: One week away from the election -- many of us are feeling scared. Scared about if we will have a job, healthcare, or auton…"
984,2020-10-27 22:16:42+00:00,22.278333333333332,"RT @TeenVogue: .@IlhanMN opens up about surviving Congress with the help of her #Squad (@AOC, @RashidaTlaib + @AyannaPressley): ""It is a sp…"
985,2020-10-27 20:10:22+00:00,20.172777777777778,💞 https://t.co/P4l7tWu1Wl
986,2020-10-27 18:35:12+00:00,18.586666666666666,"¡Échale ganas, Texas! https://t.co/rnwxxCRwOB"
987,2020-10-27 17:04:58+00:00,17.08277777777778,@sandysal14 We have one! https://t.co/jbIinI4qko
988,2020-10-27 15:10:09+00:00,15.169166666666666,"RT @AriBerman: GOP traded 225,000 American lives for 220 Trump judges"
989,2020-10-27 15:08:27+00:00,15.140833333333333,RT @abbydphillip: Still stuck on this Kavanaugh concurrence claiming that states announce the winner on election night. They don’t. News or…
990,2020-10-27 14:48:17+00:00,14.804722222222223,"RT @zacdayvis: .@AOC talking about Jesus in @NCRonline today.

https://t.co/Db0CNspC50 https://t.co/5gP9SeQ0br"
991,2020-10-27 12:43:44+00:00,12.72888888888889,RT @GeoffRBennett: US Postal Service on-time delivery times for First-Class Mail have dropped again — now nearly as bad as the worst period…
992,2020-10-27 00:21:29+00:00,0.3580555555555555,Republicans do this because they don’t believe Dems have the stones to play hardball like they do. And for a long time they’ve been correct. But do not let them bully the public into thinking their bulldozing is normal but a response isn’t. There is a legal process for expansion.
993,2020-10-27 00:13:25+00:00,0.22361111111111112,Expand the court.
994,2020-10-26 23:58:01+00:00,23.966944444444444,"RT @MoveOn: .@brennansuen got his 94-year-old Republican grandma to vote Democrat for the first time in her life, thanks to advice from @ao…"
995,2020-10-26 22:43:10+00:00,22.71944444444444,Found Jamie’s handle! @Jamie_Skeele
996,2020-10-26 22:28:14+00:00,22.470555555555553,"We couldn’t pick just one!

Designers: Halsey Berryman, @Draplin, &amp; Jamie Skeele

⬇️
https://t.co/nya9sryYXN https://t.co/5P8JVhbs8l"
997,2020-10-26 20:57:55+00:00,20.96527777777778,"¡Felicidades, Chile! 🇨🇱 https://t.co/JP51lKOmcz"
998,2020-10-26 20:39:51+00:00,20.664166666666667,@KateAronoff Credit where credit’s due
999,2020-10-26 20:19:07+00:00,20.31861111111111,"I’ve hired people w/o degrees who have done incredible, effective, &amp; strategic work.

The more college costs soar, the more degrees become a measure privilege than competence. Our country would be better off if we made public colleges tuition-free &amp; cancelled student loan debt."
1000,2020-10-26 19:27:32+00:00,19.45888888888889,"I could say yes, but who cares? Plenty of people without college degrees could run this country better than Trump ever has.

As much as GOP cry about “elites,” they’re the ones who constantly mock food service workers, people w/o degrees, etc as dumb. It’s classist &amp; disgusting. https://t.co/t4FepwyeGl"
1001,2020-10-26 15:25:15+00:00,15.420833333333333,We should also shout out &amp; appreciate many of the incredibly hard working poll workers out there who are doing a phenomenal job keeping people’s spirits up in line and working to operate the polls as smoothly as possible given the limitations of the moment. 🗳 thank you!
1002,2020-10-26 15:22:29+00:00,15.374722222222223,"Voter suppression isn’t always abt intent. Whether borne out of conspiracy or incompetence, it almost always yields disparate impact on the working class, communities of color, the under-resourced, etc.

And shouldn’t an “incompetent” BOE be recognized as a huge, urgent problem? https://t.co/1fxv1nrELe"
1003,2020-10-26 15:03:12+00:00,15.053333333333335,"RT @evanmcmurry: NEW: Democratic lawmakers, including @AOC and others, write the UN High Commissioner for Human Rights to express ""grave co…"
1004,2020-10-26 14:53:02+00:00,14.883888888888889,RT @MaraGay: A reminder that the way to fix this is for Gov. Cuomo and the State Legislature to create a nonpartisan body to administer ele…
1005,2020-10-26 14:50:25+00:00,14.840277777777779,.@brigidbergin reported on this in 2017: https://t.co/qyxq115WyX
1006,2020-10-26 14:48:09+00:00,14.8025,It should be easy to vote - that’s not a controversial position to have. And we should deeply care about disenfranchisement wherever it happens.
1007,2020-10-26 14:45:52+00:00,14.764444444444445,"It’s not just a matter of long lines either - in this year’s primary, thousands of voters received their mail-in ballots *after* the election.
In 2017, the NYC Board of Elections admitted in court it broke state &amp; fed law by purging hundreds of thousands of voters off the rolls. https://t.co/rIHqQtHSzX"
1008,2020-10-25 18:23:27+00:00,18.390833333333333,@mayaharris_ Thank you @mayaharris_ 💜
1009,2020-10-25 18:21:50+00:00,18.36388888888889,Just voted! 🗳 https://t.co/UF2T12ICUY
1010,2020-10-25 15:26:16+00:00,15.437777777777779,RT @justicedems: .@AOC on the need to win the White House and the need to continue pushing the Democratic Party to be responsive to working…
1011,2020-10-25 15:24:29+00:00,15.408055555555556,"@thekoreanvegan !! I am such a big fan! What an honor, thank you!"
1012,2020-10-25 14:10:02+00:00,14.167222222222222,"RT @atrupar: AOC on Biden's mixed messages about a fracking ban: ""It does not bother me ... I have a very strong position on fracking ... h…"
1013,2020-10-24 19:15:27+00:00,19.2575,THANK YOU @BKunitedMB for elevating everyone’s spirits here
1014,2020-10-24 19:12:33+00:00,19.209166666666665,"THANK YOU to the artists, musicians, snack and lawn chair providers, and everyday cheerleaders sustaining people’s spirits as they wait at the polls.

No voting line should ever be hours long, but we will overcome injustice and overwhelm the polls. #VoteEarly  #MakeItCount 🗳 https://t.co/goUfvPClpL"
1015,2020-10-24 18:28:56+00:00,18.48222222222222,"RT @KoboriGrillsCSR: “We must choose whether this moment will lead us to regression or evolution, authoritarianism or greater democracy, ex…"
1016,2020-10-24 17:32:27+00:00,17.540833333333335,"Shout out to everyone voting for the first time this year.

I’ve received lots of messages from people of all ages + backgrounds sharing with me that this is their first time voting.

I’m so proud of you! Congratulations  🗳 🎊"
1017,2020-10-24 17:11:34+00:00,17.192777777777778,RT @errollouis: Not bad for a ghost town.
1018,2020-10-24 16:34:32+00:00,16.575555555555557,"We also developed and mobilized a multi-million dollar COVID relief + check-in operation that was used as a model for other Dem House members.

So when people donate on my side, it yields real benefits for people &amp; the party. When GOP hate-donate, they just set money on fire."
1019,2020-10-24 16:31:37+00:00,16.526944444444442,"You can see how corrupt it is when you break down spending.

In NY14, GOP is spending on TV, mailers, etc (consultants get a cut of this)

In contrast, we did a $1M census outreach effort that’ll bring in ~$53M in federal funds for the next 10 years &amp; defend # of NY House seats."
1020,2020-10-24 16:27:09+00:00,16.4525,"One perk about a GOP motivated by hatred is that it’s irrational and unstrategic.

All these millions💰Republicans are hate-pouring into my race (just for shady DC consultants to scoop up &amp; burn) is less money channeled for them in tight swing races.

Please keep it up! 😇 https://t.co/Newh6LQBRQ"
1021,2020-10-24 03:56:46+00:00,3.9461111111111116,Looks like an increasingly powerful electorate to me! 🤗 https://t.co/QkEQ5TsAc4
1022,2020-10-23 22:00:22+00:00,22.00611111111111,"There is a massive Spanish-language disinformation campaign happening on social media networks targeting our election.

Please check in on your parents and family and, if possible, coach them in how to identify questionable content. https://t.co/6j0KKyhPqQ"
1023,2020-10-23 18:06:48+00:00,18.113333333333333,"It’s #FireDrillFriday!

@Janefonda is throwing down for a Green New Deal today and I’m excited to join her as we discuss the path forward for our future 🌎 

https://t.co/gQPADhUH0e"
1024,2020-10-23 17:21:43+00:00,17.361944444444447,"RT @jnoisecat: Fossil fuels aren't popular. Even when confronted with partisan arguments, @DataProgress finds voters:
- want to minimize re…"
1025,2020-10-23 17:09:02+00:00,17.150555555555552,"@sourpersimmons Just added that, thanks! Open to professionals + nonprofessionals alike"
1026,2020-10-23 17:04:30+00:00,17.075,@PELOSIBAD 100%
1027,2020-10-23 17:03:31+00:00,17.058611111111112,(&amp; for professional designers if you’d like to submit just your portfolio that works too!)
1028,2020-10-23 17:01:54+00:00,17.031666666666666,"@AlexanderDSoSo Yep, 100%"
1029,2020-10-23 16:54:10+00:00,16.902777777777775,"A lot of folks have been asking for #AOCplusMe shirts, but we‘re struggling to make a design!

Anyone out there want to give it a shot?👕

If so, reply w your design &amp; submit it via this link.

If we find a popular one we’ll reach out abt producing it: https://t.co/kAPqMLfJ1g https://t.co/6SQ8TO3E9h"
1030,2020-10-23 16:30:15+00:00,16.504166666666666,"Want to discuss what a #GreenNewDeal is *actually* about?

Join me and @Janefonda TODAY at 2pm for Fire Drill Friday! ➡️ https://t.co/SBV6KKnYJl https://t.co/uQqAaDl7vo"
1031,2020-10-23 15:49:32+00:00,15.825555555555555,"The whole conversation about the GND “killing jobs” is a fossil fuel lobbyist talking point that neglects the fact that MILLIONS more jobs stand to be created by investing in building a national grid, installing millions of solar panels, wind turbines, new infrastructure, etc."
1032,2020-10-23 15:40:57+00:00,15.6825,"If we‘ve been identified as public enemy #1 to the worst president in modern history and an entire party of his sycophants, then we must be doing something right. https://t.co/Zw9pP1k7hd"
1033,2020-10-23 14:08:51+00:00,14.147499999999999,"RT @BernieSanders: Last night Trump attacked Medicare for All as ""socialized medicine."" Funny. I didn't hear him complain when he received…"
1034,2020-10-23 12:29:58+00:00,12.499444444444444,"Interesting... like a New Deal, but Green. https://t.co/XCSSBQS5fM"
1035,2020-10-23 04:51:39+00:00,4.860833333333333,"RT @KateAronoff: It's dishonest and irresponsible at this point for reporters to keep using a job versus environment frame when 100,000+ pe…"
1036,2020-10-23 04:48:33+00:00,4.809166666666666,"RT @Kimbriell: EXCLUSIVE docs from @mollymotoole @latimes - report just sent to members of Congress:

19 women allege medical abuse in Geor…"
1037,2020-10-23 04:41:37+00:00,4.693611111111111,"AOC is a name given to me by community &amp; the people. Y’all can call me AOC.

Government colleagues referring to each other in a public or professional context (aka who don’t know me like that) should refer to their peers as “Congresswoman,” “Representative,”etc. Basic respect 101"
1038,2020-10-23 04:33:12+00:00,4.553333333333333,"I wonder if Republicans understand how much they advertise their disrespect of women in debates when they consistently call women members of Congress by nicknames or first names while using titles &amp; last names when referring to men of = stature.

Women notice. It conveys a lot."
1039,2020-10-23 03:44:13+00:00,3.7369444444444446,"RT @ClintSmithIII: Just so we’re clear, there is no way to have an honest conversation about immigration from Central America without talki…"
1040,2020-10-23 03:27:54+00:00,3.4650000000000003,"If someone told me 3 years ago, while I was waitressing to help my family stay afloat, that in a few short years an unhinged President of the United States would be repeatedly saying my name at the 2020 debate, I would’ve brought them some water and told them to sober up."
1041,2020-10-23 03:02:11+00:00,3.036388888888889,@KateAustin_ Already working on it
1042,2020-10-23 02:59:54+00:00,2.9983333333333335,Sisterhood is everything. https://t.co/KxfdnAxuq0
1043,2020-10-23 02:58:41+00:00,2.9780555555555557,"RT @AyannaPressley: Living in his head rent free is something.

https://t.co/8wZi9JrRsE https://t.co/Mimw04BOel"
1044,2020-10-23 02:54:37+00:00,2.9102777777777775,"Oh, I’ve got a good line of stuff alright: https://t.co/sb4dlM5a2n https://t.co/tNc2dcNkbH"
1045,2020-10-23 02:52:38+00:00,2.877222222222222,"I am so deeply proud of &amp; grateful for each + every one of my House and Senate colleagues who stand for our future &amp; champion the #GreenNewDeal, the boldest climate plan in US history.

Here they are below. If you can, tweet them a thank you tonight:

https://t.co/1pYcjeCzDt"
1046,2020-10-23 02:46:10+00:00,2.7694444444444444,It’s actually AOC plus 115 because that’s how many House and Senate members have cosponsored the most ambitious climate legislation in American history.
1047,2020-10-22 23:38:51+00:00,23.6475,"RT @WorkingFamilies: NEW: @AOC on why we need as many New Yorkers as possible to vote for Biden/Harris on the @NYWFP line this year. 

Lear…"
1048,2020-10-22 21:46:07+00:00,21.76861111111111,"NEW YORK:

Do you want to vote Trump out of office, support a Biden-Harris ticket, &amp; still send a message that the Democratic Party needs to do better &amp; step up for working families?

Well, in NY you can do all three at once.

Vote Biden-Harris on the @WorkingFamilies Party line. https://t.co/haKqIVMkP5"
1049,2020-10-22 20:55:40+00:00,20.92777777777778,RT @MotherJones: .@AOC's impromptu Twitch stream was probably this election cycle’s “single largest event to reach young voters” https://t.…
1050,2020-10-22 20:48:42+00:00,20.811666666666667,Sometimes it really be the people closest to you 😭 https://t.co/yM7JrfMetR
1051,2020-10-21 23:19:03+00:00,23.3175,@Corpse_Husband 👋🏽
1052,2020-10-21 18:33:37+00:00,18.560277777777777,@mehdirhasan No :( I get emails that I’ve received them but when I pull up my inbox they aren’t there
1053,2020-10-21 18:14:23+00:00,18.239722222222223,@AyannaPressley Say the word and I’ll set you up 👾
1054,2020-10-21 18:07:27+00:00,18.124166666666667,RT @therecount: The best moments from @AOC's Among Us stream on @Twitch last night. https://t.co/13dGGgeWTF
1055,2020-10-21 17:53:21+00:00,17.889166666666664,"This is niche but sorry to anyone who has DMd me, my Twitter DMs have been broken for a month so if I haven’t gotten back to you that’s why 😬"
1056,2020-10-21 17:50:20+00:00,17.83888888888889,RT @daveweigel: Watching @AOC promote votes for Biden/Harris on the @NYWFP line during her Twitch stream. A little informational campaign c…
1057,2020-10-21 13:42:13+00:00,13.70361111111111,"RT @brenonade: AOC talks healthcare with @Hbomberguy, who is from the UK, where healthcare is free. https://t.co/3wMUZXpuF7"
1058,2020-10-21 13:41:09+00:00,13.685833333333333,"RT @amandalitman: If you add up viewers across the various streams, more than half a million people are watching @AOC on Twitch — she’s hos…"
1059,2020-10-21 06:58:35+00:00,6.976388888888889,RT @levlinds: highlights from the @AOC among us stream - my love for this woman knows no bounds 💖 https://t.co/aZErKVAlVw https://t.co/OCa0…
1060,2020-10-21 04:33:01+00:00,4.550277777777778,"Thank you so much for joining, Myth! I’m so excited this is your first time voting!

I had a blast. Thanks @IlhanMN, @pokimanelol, @hasanthehun, @DisguisedToast, @mxmtoon, @Jack_Septic_Eye, @Hbomberguy, @DrLupo, @Valkyrae, @Gusbuckets, @Corpse_Husband, @MoistCr1TiKaL &amp; @israhirsi https://t.co/L02lZwWpjz"
1061,2020-10-21 00:44:25+00:00,0.7402777777777777,Here we goooo https://t.co/nZap5fuerN
1062,2020-10-20 20:48:19+00:00,20.80527777777778,(9pm EST!)
1063,2020-10-20 20:46:34+00:00,20.77611111111111,"Join me, @pokimanelol, @hasanthehun, &amp; more on Twitch TONIGHT as we help folks make a voting plan at https://t.co/TskRLfhCt3 and officially declare orange sus on Among Us 🍊

Tune in 9pm tonight at https://t.co/nZap5fuerN https://t.co/HeKMeDDjXf"
1064,2020-10-20 18:54:06+00:00,18.901666666666664,"@KamalaHarris Happy, happy birthday @KamalaHarris! 🎂"
1065,2020-10-20 16:37:56+00:00,16.63222222222222,RT @JamilSmith: “Slipped” implies that it was an accident.
1066,2020-10-20 03:34:08+00:00,3.5688888888888886,"RT @sunrisemvmt: Ok cool, but lets talk about this https://t.co/xz1oDuSFTz"
1067,2020-10-20 02:36:40+00:00,2.611111111111111,"Don’t worry everyone - I haven’t streamed yet! Spent tonight setting up accounts, mods, streaming &amp; run throughs. Hoping to go live tomorrow night🤞🏽"
1068,2020-10-20 02:33:52+00:00,2.5644444444444443,"Not me, Among Us 😉 https://t.co/tQfeJcz1xA"
1069,2020-10-20 02:32:44+00:00,2.5455555555555556,"RT @PplsAction: One year ago today, Bernie &amp; AOC held a rally in Queens announcing her endorsement of his campaign. Today, we are thrilled…"
1070,2020-10-20 00:04:20+00:00,0.07222222222222222,"RT @glamourmag: “We should be honoring them every day"" @AOC and @RepGraceMeng reflect on how the women of Elmhurst hospital bravely faced t…"
1071,2020-10-19 22:24:53+00:00,22.41472222222222,@IlhanMN Ohhh it’s ON sis!
1072,2020-10-19 22:13:25+00:00,22.223611111111108,"RT @SenSanders: The Bolivian people made their voices heard in yesterday’s election after a difficult, year-long fight to restore democracy…"
1073,2020-10-19 21:56:58+00:00,21.949444444444445,"So @exxonmobil &amp; friends, care to tell us the end of this story?

Did you coordinate the $25 million? https://t.co/0YI5VhWYzS"
1074,2020-10-19 21:27:16+00:00,21.454444444444444,"Is the plan to withdraw Barrett’s nomination?

Because if not, I’ve got the world’s tiniest violin at the ready 🎻 https://t.co/20cSwh6qM3"
1075,2020-10-19 20:50:14+00:00,20.83722222222222,Getting set up! https://t.co/7WswCzWaWZ
1076,2020-10-19 20:10:10+00:00,20.169444444444444,@pokimanelol Let’s do it! I’ll set up and account and get some streaming equipment today
1077,2020-10-19 20:00:23+00:00,20.00638888888889,"@hasanthehun Just DMd you. This sounds fun, let’s do it"
1078,2020-10-19 19:48:22+00:00,19.80611111111111,Who would you want to watch in a game together? ⬇️
1079,2020-10-19 19:44:18+00:00,19.738333333333333,Anyone want to play Among Us with me on Twitch to get out the vote? (I’ve never played but it looks like a lot of fun)
1080,2020-10-19 18:49:19+00:00,18.821944444444444,@nickieenick1 You did! Thank you 🤗
1081,2020-10-19 17:40:55+00:00,17.681944444444447,"@AlxThomp @allymutnick @MaxRose4NY Ah yes, the classic limousine liberal trope of not wanting 12 year olds to be targeted to complete military recruitment forms on video game platforms"
1082,2020-10-19 16:38:58+00:00,16.649444444444445,"FYI, Republicans aren’t “free market capitalists” either.

They just believe in spending billions in public resources to boost their friends, prizes to big corps over mom + pops, &amp; taking a cut for themselves instead of investing in public services like healthcare and education. https://t.co/jYKE1fgwxK"
1083,2020-10-19 16:23:39+00:00,16.394166666666667,RT @jbouie: scott walker's foxconn deal was a corporate grift of epic proportions. just outright state-sponsored theft.
1084,2020-10-19 14:46:23+00:00,14.773055555555556,"RT @nowthisnews: “All of us are impacted by environmental hazard, but we see over and again how these issues disproportionately impact comm…"
1085,2020-10-18 17:45:35+00:00,17.759722222222223,RT @andreagonram: ✨ because it's a colony ✨
1086,2020-10-17 20:45:35+00:00,20.759722222222223,"RT @OversightDems: One year ago today, we lost Chairman Elijah E. Cummings.  Watch this tribute and his message to America:  VOTE. https://…"
1087,2020-10-17 17:58:51+00:00,17.980833333333333,RT @AsteadWesley: He died a year ago today
1088,2020-10-16 21:16:37+00:00,21.276944444444442,"RT @ddayen: Here's a great piece of work from @brittanyagibson on how AOC is spending the 2020 campaign, using it to organize constituents,…"
1089,2020-10-16 21:15:26+00:00,21.25722222222222,RT @TheProspect: Alexandria Ocasio-Cortez's campaign has put together seminars on what to do if you’re being evicted or confronted by ICE a…
1090,2020-10-16 01:07:23+00:00,1.1230555555555557,"RT @mattbc: 4 million people were lifted out of poverty by the CARES Act. But because it was a one-time intervention without follow-up, sin…"
1091,2020-10-14 23:48:58+00:00,23.816111111111113,RT @peoplepersson: Cafe Con Libros — a Black owned feminist bookstore in Crown Heights — did not come to play with #PrimeDay https://t.co/K…
1092,2020-10-14 23:11:11+00:00,23.18638888888889,@BLeeForCongress Thank you @BLeeForCongress! 💕
1093,2020-10-14 01:43:59+00:00,1.7330555555555556,@CoriBush Thank you sis! Can’t wait to see you sworn in 💞
1094,2020-10-13 18:00:12+00:00,18.003333333333334,"RT @JillFilipovic: Here's a racial discrimination case that Barrett did decide, where she wrote that being called the n-word at work by you…"
1095,2020-10-13 15:24:30+00:00,15.408333333333333,(📸 IG: Gabriel.himself)
1096,2020-10-13 15:23:21+00:00,15.389166666666666,"Thank you everyone for the birthday wishes!

I am so deeply grateful for the support, love, friendships, and communities we’ve made together.

Here’s to another year of making a better world. 🎂

&amp; Let’s keep masking up so we can go back to hugs &amp; smooshing faces- love you all! https://t.co/cHlXlQun5k"
1097,2020-10-13 14:50:34+00:00,14.842777777777778,@ThatRabbiCohen Thank you Rabbi Cohen!
1098,2020-10-13 14:46:18+00:00,14.771666666666668,@RashidaTlaib Thank you sis! 💞
1099,2020-10-13 14:45:25+00:00,14.756944444444445,@SeeMiaRoll Thank you (and Zini) so much!
1100,2020-10-13 13:02:11+00:00,13.036388888888888,"RT @AyannaPressley: TOMORROW 8am

at the Supreme Court

It’s time to show up family https://t.co/qnwzhoHkb1"
1101,2020-10-13 04:34:26+00:00,4.573888888888889,"RT @nowthisnews: ‘The destruction of humanity is a higher priority than the preservation and advancement of humanity.’ — In January, @AOC c…"
1102,2020-10-13 01:22:55+00:00,1.3819444444444444,"RT @brianschatz: Please help Gary. This should be seven points, not one. https://t.co/fFiAfynNum"
1103,2020-10-12 23:20:28+00:00,23.34111111111111,RT @TVietor08: We have to re-elect Gary Peters to have any shot of taking back the US Senate and sidelining Mitch McConnell. If you can chi…
1104,2020-10-12 23:19:57+00:00,23.3325,RT @SiegelForTexas: I am the Democrat running against Republican Michael McCaul. Please retweet and follow this account to join our campaig…
1105,2020-10-12 23:08:12+00:00,23.136666666666667,"When politicians use faith as an excuse to pass and uphold laws that seize control of people’s bodies but not guarantee them healthcare, feed the poor, shelter the homeless, or welcome the stranger, you have to wonder if it’s really about faith at all."
1106,2020-10-12 21:12:26+00:00,21.20722222222222,"RT @voxdotcom: “Every time you decide to not just pull a lever because some TV commercial told you to, but because you did your research an…"
